Well Log Id,Well Comp Dt,Year,Well Depth Qt,Well Diameter Qt,Well Depth,elevation,elevation (ft),St Plane Xcoord Nr,St Plane Ycoord Nr,latitude,longitude
343734,8/22/2002,2002,115,6,12.95276,39,127.95276,1142931,850651,47.64838335,-122.5183037
361580,12/4/2002,2002,112,6,-13.5748,30,98.4252,1131488,831138,47.5941005,-122.5626374
358624,4/7/2003,2003,196,6,-81.1706,35,114.8294,1138134,870583,47.7026635,-122.5398473
362975,4/24/2003,2003,129,6,21.91864,46,150.91864,1127075,851104,47.64849492,-122.5826507
366690,5/8/2003,2003,119,6,-119,0,0,1127342,859008,47.67017286,-122.5824144
366698,6/20/2003,2003,495,6,-393.29396,31,101.70604,1139354,867909,47.69542258,-122.5346148
369569,7/2/2003,2003,73,6,-4.10236,21,68.89764,1128352,848425,47.64124613,-122.5771861
369563,7/8/2003,2003,73,6,114.00788,57,187.00788,1128458,852384,47.65210236,-122.5771791
369579,7/14/2003,2003,75.6,6,-75.6,0,0,1131631,873456,47.71007206,-122.5665506
369574,8/19/2003,2003,187,6,22.97376,64,209.97376,1136791,834988,47.60502889,-122.5415583
372153,9/15/2003,2003,102,6,-33.10236,21,68.89764,1140349,853406,47.65575123,-122.5290617
372655,9/18/2003,2003,78,6,-5.82152,22,72.17848,1128889,832512,47.59767892,-122.5733124
349949,7/31/2002,2002,37,,258.2756,90,295.2756,1134151,870710,47.70272807,-122.556029
373379,12/19/2003,2003,140,6,92.93964,71,232.93964,1138876,846845,47.6376683,-122.5343494
382664,6/11/2004,2004,660,6,-502.51968,48,157.48032,1132659,862815,47.68098757,-122.5612478
383232,7/12/2004,2004,66,6,61.95276,39,127.95276,1142931,850651,47.64838335,-122.5183037
371035,10/1/2003,2003,264,6,-14.65616,76,249.34384,1142516,835960,47.60809634,-122.5184617
372702,11/12/2003,2003,200,6,-68.7664,40,131.2336,1132952,873409,47.71003801,-122.5611825
374160,12/12/2003,2003,175,8,84.18636,79,259.18636,1136432,856195,47.66311651,-122.5452415
380026,4/26/2004,2004,352,6,-352,0,0,1145518,849242,47.64470324,-122.5076673
380977,5/24/2004,2004,290,6,-47.21784,74,242.78216,1135478,870667,47.70270492,-122.5506378
383164,6/23/2004,2004,286,6,-121.958,50,164.042,1135400,868021,47.69544884,-122.5506751
386143,6/29/2004,2004,55,6,4.05512,18,59.05512,1138776,842882,47.62680146,-122.5343404
383210,7/6/2004,2004,103,6,41.35696,44,144.35696,1133605,846985,47.63767737,-122.5557348
394649,8/19/2004,2004,96,6,-23.82152,22,72.17848,1128889,832512,47.59767892,-122.5733124
399794,8/31/2004,2004,179,6,106.43308,87,285.43308,1129401,845750,47.6339916,-122.5726477
392291,9/9/2004,2004,126,6,-24.29396,31,101.70604,1136964,874557,47.71346993,-122.5450151
390663,9/15/2004,2004,108,6,36.35696,44,144.35696,1133605,846985,47.63767737,-122.5557348
390664,9/20/2004,2004,78,6,66.35696,44,144.35696,1133605,846985,47.63767737,-122.5557348
395726,10/21/2004,2004,133,6,70.41208,62,203.41208,1145428,846659,47.63761876,-122.5077656
392293,10/26/2004,2004,59,6,39.4252,30,98.4252,1131488,831138,47.5941005,-122.5626374
395725,10/29/2004,2004,79,6,68.6378,45,147.6378,1134863,844314,47.63044785,-122.5503529
399791,12/7/2004,2004,99,6,42.07612,43,141.07612,1129883,857645,47.66662137,-122.5719607
399793,12/20/2004,2004,273,6,28.83728,92,301.83728,1138630,837584,47.61227299,-122.5343782
408062,2/3/2005,2005,401,6,-318.979,25,82.021,1138083,869265,47.69904832,-122.5399159
411367,5/3/2005,2005,134,6,-65.10236,21,68.89764,1137013,875860,47.71704385,-122.5449533
411198,5/10/2005,2005,202,6,-133.10236,21,68.89764,1137013,875860,47.71704385,-122.5449533
422496,7/11/2005,2005,364,6,-213.08136,46,150.91864,1138030,867946,47.69543024,-122.5399926
419866,6/15/2005,2005,402,6,-185.46456,66,216.53544,1145421,834702,47.60485214,-122.5065604
416597,7/19/2005,2005,157,6,30.00788,57,187.00788,1145474,847948,47.64115422,-122.5077121
416598,7/26/2005,2005,192,6,-116.54068,23,75.45932,1140404,856044,47.66298391,-122.529114
422518,9/7/2005,2005,279,6,-203.54068,23,75.45932,1140404,856044,47.66298391,-122.529114
422494,10/1/2005,2005,201,6,-43.51968,48,157.48032,1132798,869426,47.6991129,-122.561385
431790,11/1/2005,2005,123,6,24.6378,45,147.6378,1131519,832471,47.59775557,-122.5626531
431858,11/16/2005,2005,108,6,-108,0,0,1125851,853753,47.65566506,-122.5878986
432920,2/23/2006,2006,325,6,85.105,125,410.105,1129402,841775,47.62309914,-122.5722202
457710,4/27/2006,2006,135,6,284.94752,128,419.94752,1129404,844423,47.6303555,-122.5724942
446989,6/29/2006,2006,56,6,81.79528,42,137.79528,1127207,856371,47.66293718,-122.5826795
457712,7/26/2006,2006,159,6,-145.87664,4,13.12336,1132849,833770,47.60141044,-122.5574021
654735,4/16/2010,2010,372,6,-358.87664,4,13.12336,1132849,833770,47.60141044,-122.5574021
453912,7/19/2006,2006,373,6,-258.1706,35,114.8294,1138134,870583,47.7026635,-122.5398473
405612,4/1/2005,2005,66.7,6,18.60184,26,85.30184,1133939,860201,47.67391623,-122.5557775
505375,11/15/2007,2007,153,6,-153,0,0,1131237,858943,47.67027552,-122.5666061
405613,4/1/2005,2005,153.2,6,-15.40472,42,137.79528,1129938,858965,47.6702424,-122.5718783
505388,11/8/2007,2007,985,6,-801.27296,56,183.72704,1132821,870755,47.70275623,-122.5614327
458250,8/30/2006,2006,195,6,90.43308,87,285.43308,1140596,863933,47.68461519,-122.5291586
458249,9/13/2006,2006,312,6,22.64568,102,334.64568,1132191,843044,47.62677683,-122.5610501
458248,9/20/2006,2006,80,6,34.8294,35,114.8294,1132355,850981,47.64853801,-122.5612263
460455,10/5/2006,2006,478,6,-478,0,0,1137064,877162,47.72061516,-122.5448833
487857,5/17/2007,2007,55,6,197.62468,77,252.62468,1137585,848223,47.64135302,-122.5397282
504981,9/6/2007,2007,484,6,-303.5538,55,180.4462,1137990,866634,47.69183226,-122.5400172
541959,6/27/2008,2008,532,5,-351.5538,55,180.4462,1137990,866634,47.69183226,-122.5400172
515892,1/11/2008,2008,58,6,230.71392,88,288.71392,1134181,872037,47.70636642,-122.5560477
535065,6/19/2008,2008,57,6,57.8294,35,114.8294,1132355,850981,47.64853801,-122.5612263
456454,9/12/2006,2006,187,6,62.34384,76,249.34384,1134947,848285,47.64133545,-122.5504309
462043,10/2/2006,2006,120,6,-51.10236,21,68.89764,1140349,853406,47.65575123,-122.5290617
465042,12/13/2006,2006,359,6,-208.08136,46,150.91864,1144248,850591,47.64831117,-122.5129567
481863,4/16/2007,2007,67,6,313.57744,116,380.57744,1131106,843067,47.62676207,-122.5654506
454823,6/25/2006,2006,170,6,-170,0,0,1128704,860305,47.67382532,-122.5770276
544628,12/11/2007,2007,90,5,-90,0,0,1146777,847915,47.64115457,-122.5024254
478245,3/4/2007,2007,79,6,88.32284,51,167.32284,1132749,866768,47.69182599,-122.5613019
1564851,4/19/2016,2016,142.8,12,-90.30656,16,52.49344,1135480,835027,47.60504263,-122.5468744
698183,11/12/2007,2007,130,6,7.79528,42,137.79528,1134028,865422,47.68822919,-122.5559687
698185,11/11/2007,2007,132.5,6,97.1588,70,229.6588,1136589,862753,47.68109807,-122.5452946
613431,10/8/2009,2009,1092,4,-908.27296,56,183.72704,1132821,870755,47.70275623,-122.5614327
634115,2/1/2010,2010,98.2,6,-98.2,0,0,1128704,860305,47.67382532,-122.5770276
636933,2/19/2010,2010,97.5,6,50.1378,45,147.6378,1134863,844314,47.63044785,-122.5503529
537898,6/24/2008,2008,77,6,34.54856,34,111.54856,1134374,875960,47.71712986,-122.5556793
537897,6/25/2008,2008,76,6,78.19948,47,154.19948,1127189,855052,47.65932154,-122.5826112
551569,7/25/2008,2008,101,6,86.00788,57,187.00788,1145474,847948,47.64115422,-122.5077121
992873,6/25/2014,2014,219,6,-150.10236,21,68.89764,1140349,853406,47.65575123,-122.5290617
554940,10/16/2008,2008,673,5,-571.29396,31,101.70604,1139354,867909,47.69542258,-122.5346148
571986,10/28/2008,2008,218,6,-60.51968,48,157.48032,1132798,869426,47.6991129,-122.561385
571991,11/4/2008,2008,111,6,115.37796,69,226.37796,1133677,850959,47.64857229,-122.555863
572022,1/29/2009,2009,714,6,-586.04724,39,127.95276,1140680,867871,47.69541208,-122.5292289
593082,6/9/2009,2009,1105,4,-977.04724,39,127.95276,1140680,867871,47.69541208,-122.5292289
578544,2/20/2009,2009,108,6,98.69292,63,206.69292,1139051,854780,47.65942471,-122.5344699
578541,3/13/2009,2009,87,6,-50.91076,11,36.08924,1136723,832348,47.5977896,-122.5415569
600933,6/23/2009,2009,289,6,-19.97112,82,269.02888,1132225,844365,47.63039916,-122.5610522
647051,3/1/2010,2010,111,6,-22.41732,27,88.58268,1130992,848359,47.64125534,-122.5664748
655378,6/4/2010,2010,111,6,46.48032,48,157.48032,1132334,849657,47.64490842,-122.5611711
740280,6/28/2011,2011,141,6,-3.20472,42,137.79528,1127207,856371,47.66293718,-122.5826795
784963,3/2/2012,2012,65,6,39.98688,32,104.98688,1129763,852358,47.65212519,-122.571884
788683,4/16/2012,2012,199,6,-48.08136,46,150.91864,1136086,840323,47.61959838,-122.5449755
1865629,9/7/2018,2018,231.5,6,-103.54724,39,127.95276,1141644,852030,47.65207181,-122.5236663
1564410,3/31/2016,2016,215,6,86.83728,92,301.83728,1138630,837584,47.61227299,-122.5343782
1585294,4/18/2016,2016,84,6,47.2336,40,131.2336,1127151,852411,47.65208189,-122.5824825
505645,10/26/2007,2007,119,6,-4.1706,35,114.8294,1133577,845660,47.63404452,-122.5557083
514737,11/7/2007,2007,356,6,-146.02624,64,209.97376,1132845,872083,47.70639689,-122.5614762
507551,11/15/2007,2007,98,6,-25.82152,22,72.17848,1128889,832512,47.59767892,-122.5733124
518204,1/17/2008,2008,285,6,-68.46456,66,216.53544,1137675,852197,47.65224922,-122.53978
718039,3/16/2011,2011,113,6,14.95276,39,127.95276,1142931,850651,47.64838335,-122.5183037
556358,2/12/2008,2008,70,6,304.01576,114,374.01576,1130239,840442,47.61950657,-122.5686859
525052,2/12/2008,2008,95,6,-22.82152,22,72.17848,1128889,832512,47.59767892,-122.5733124
610501,6/22/2009,2009,314,6,76.41996,119,390.41996,1135028,852258,47.65222826,-122.5505213
610223,8/24/2009,2009,219,6,-2.46456,66,216.53544,1135645,874608,47.71351583,-122.5503758
654739,3/29/2010,2010,207,6,62.02888,82,269.02888,1145080,835891,47.60808663,-122.5080648
650501,4/23/2010,2010,111,6,3.8294,35,114.8294,1133577,845660,47.63404452,-122.5557083
661454,5/6/2010,2010,301,6,-218.979,25,82.021,1138083,869265,47.69904832,-122.5399159
665063,7/8/2010,2010,533,6,-431.29396,31,101.70604,1139354,867909,47.69542258,-122.5346148
704728,9/8/2010,2010,67,6,100.32284,51,167.32284,1132749,866768,47.69182599,-122.5613019
670891,9/1/2010,2010,199,6,-34.958,50,164.042,1135400,868021,47.69544884,-122.5506751
860183,4/23/2013,2013,102,6,262.17324,111,364.17324,1130290,837808,47.61229233,-122.5681992
1583344,10/25/2015,2015,316,6,5.52232,98,321.52232,1132155,841724,47.62315709,-122.5610562
1583341,10/14/2013,2013,153,6,17.60368,52,170.60368,1142525,837883,47.61336663,-122.5186247
1618578,4/12/2016,2016,279,6,-9.97112,82,269.02888,1132225,844365,47.63039916,-122.5610522
599765,6/23/2009,2009,60.6,6,93.59948,47,154.19948,1129790,853680,47.65574971,-122.5719154
603713,7/16/2009,2009,151.6,6,48.53124,61,200.13124,1144208,849288,47.64473778,-122.512984
613635,10/15/2009,2009,76,6,219.2756,90,295.2756,1134151,870710,47.70272807,-122.556029
623159,11/12/2009,2009,115.4,6,32.2378,45,147.6378,1134863,844314,47.63044785,-122.5503529
675106,9/8/2010,2010,76,6,38.8294,35,114.8294,1133577,845660,47.63404452,-122.5557083
710871,1/21/2011,2011,275,6,-71.58792,62,203.41208,1144405,857227,47.66650662,-122.513007
710873,1/14/2011,2011,288,6,-179.73228,33,108.26772,1136760,869303,47.69905854,-122.5452901
710868,2/7/2011,2011,162,6,-17.64304,44,144.35696,1143809,836902,47.61076831,-122.5133197
716367,4/1/2011,2011,84,6,73.48032,48,157.48032,1132334,849657,47.64490842,-122.5611711
730454,5/20/2011,2011,300,6,-175.32808,38,124.67192,1131981,866969,47.69232172,-122.5644402
735097,6/6/2011,2011,195,6,133.084,100,328.084,1141278,837490,47.6122021,-122.5236374
769359,12/8/2011,2011,331,6,-206.32808,38,124.67192,1131981,866969,47.69232172,-122.5644402
804124,7/6/2012,2012,149,6,21.60368,52,170.60368,1142525,837883,47.61336663,-122.5186247
847583,2/28/2013,2013,165,6,5.60368,52,170.60368,1142525,837883,47.61336663,-122.5186247
889127,6/14/2013,2013,355,6,-59.7244,90,295.2756,1134151,870710,47.70272807,-122.556029
986396,7/21/2014,2014,355,6,-59.7244,90,295.2756,1134151,870710,47.70272807,-122.556029
862684,4/29/2013,2013,49.8,8,94.55696,44,144.35696,1136757,833668,47.60140925,-122.5415576
871392,7/2/2013,2013,161,6,-10.08136,46,150.91864,1144248,850591,47.64831117,-122.5129567
889124,11/15/2013,2013,124,6,33.48032,48,157.48032,1132798,869426,47.6991129,-122.561385
1003220,12/8/2014,2014,168,6,32.13124,61,200.13124,1144208,849288,47.64473778,-122.512984
1003175,12/17/2014,2014,110,6,8.11024,36,118.11024,1143824,837884,47.61346037,-122.5133605
1006657,3/11/2015,2015,126,8,64.28872,58,190.28872,1132776,868093,47.69545867,-122.5613329
1017014,3/26/2015,2015,232,6,-90.92388,43,141.07612,1141323,838801,47.61579783,-122.5235914
1038832,7/9/2015,2015,214,6,-214,0,0,1145518,849242,47.64470324,-122.5076673
1096116,11/6/2015,2015,92,6,127.81628,67,219.81628,1138907,848170,47.64130137,-122.5343623
1493197,2/11/2016,2016,173,6,132.11812,93,305.11812,1141924,863887,47.68458265,-122.5237648
1595108,8/19/2016,2016,80,6,8.58268,27,88.58268,1129694,849717,47.64488326,-122.5718824
1599569,9/21/2016,2016,340,6,-333.43832,2,6.56168,1136713,867983,47.69543815,-122.5453419
1619435,2/28/2017,2017,141,6,26.32284,51,167.32284,1132749,866768,47.69182599,-122.5613019
1619380,3/8/2017,2017,141,6,26.32284,51,167.32284,1132749,866768,47.69182599,-122.5613019
1619383,3/20/2017,2017,180,6,-78.29396,31,101.70604,1136964,874557,47.71346993,-122.5450151
1619785,3/28/2017,2017,101,6,0.70604,31,101.70604,1136181,844289,47.63047313,-122.5450073
1627472,4/3/2017,2017,271,6,-51.18372,67,219.81628,1145102,836890,47.61082577,-122.5080787
1665659,7/17/2017,2017,245,6,-25.18372,67,219.81628,1145102,836890,47.61082577,-122.5080787
1670658,7/24/2017,2017,99.6,6,120.21628,67,219.81628,1138907,848170,47.64130137,-122.5343623
1645137,9/7/2017,2017,407,6,-118.28608,88,288.71392,1134274,873359,47.70999556,-122.5558101
1668715,9/15/2017,2017,81,6,142.09712,68,223.09712,1130209,832490,47.59771361,-122.5679623
1669923,11/16/2017,2017,142,6,107.34384,76,249.34384,1134947,848285,47.64133545,-122.5504309
1857666,11/21/2018,2018,67,6,87.19948,47,154.19948,1129790,853680,47.65574971,-122.5719154
1857691,4/9/2018,2018,163,6,-18.64304,44,144.35696,1143809,836902,47.61076831,-122.5133197
1713961,5/17/2018,2018,133,6,21.19948,47,154.19948,1127189,855052,47.65932154,-122.5826112
1780409,7/11/2018,2018,18,6,47.6168,20,65.6168,1138045,832300,47.59775173,-122.536196
740276,7/5/2011,2011,198,6,-129.10236,21,68.89764,1137013,875860,47.71704385,-122.5449533
756449,9/19/2011,2011,226,6,62.71392,88,288.71392,1130281,845730,47.63400012,-122.569078
759732,10/5/2011,2011,97,6,44.07612,43,141.07612,1129883,857645,47.66662137,-122.5719607
756447,10/6/2011,2011,200,6,16.53544,66,216.53544,1145421,834702,47.60485214,-122.5065604
787585,1/10/2012,2012,165,6,-4.23884,49,160.76116,1128332,847099,47.63761112,-122.5771256
776974,1/12/2012,2012,247,6,-30.46456,66,216.53544,1137675,852197,47.65224922,-122.53978
792768,4/25/2012,2012,57,6,110.32284,51,167.32284,1140291,850764,47.64850735,-122.5290213
816422,8/2/2012,2012,195,6,90.43308,87,285.43308,1140596,863933,47.68461519,-122.5291586
863173,3/8/2013,2013,313,6,-185.04724,39,127.95276,1143799,835923,47.60808482,-122.513259
918450,9/3/2013,2013,517,6,-389.04724,39,127.95276,1143799,835923,47.60808482,-122.513259
847149,2/7/2013,2013,119.6,6,106.77796,69,226.37796,1137616,849549,47.64498882,-122.5397415
816221,12/21/2012,2012,204,6,-16.99212,57,187.00788,1138998,852142,47.65219216,-122.5344088
940097,8/14/2013,2013,121,6,105.37796,69,226.37796,1137616,849549,47.64498882,-122.5397415
911458,2/6/2014,2014,75,6,23.4252,30,98.4252,1129713,851040,47.64850996,-122.5719463
920668,3/14/2014,2014,32,6,184.53544,66,216.53544,1145421,834702,47.60485214,-122.5065604
946809,6/11/2014,2014,337,6,-209.04724,39,127.95276,1140680,867871,47.69541208,-122.5292289
979208,7/16/2014,2014,168,6,-26.92388,43,141.07612,1129883,857645,47.66662137,-122.5719607
1029112,9/5/2015,2015,43.6,8,156.53124,61,200.13124,1144208,849288,47.64473778,-122.512984
1029113,11/20/2014,2014,136.1,6,-34.39396,31,101.70604,1136181,844289,47.63047313,-122.5450073
909744,12/18/2013,2013,95,6,88.72704,56,183.72704,1137526,845573,47.6340871,-122.5396895
868886,7/15/2013,2013,73,6,12.30184,26,85.30184,1133939,860201,47.67391623,-122.5557775
892587,11/1/2013,2013,76,6,-39.91076,11,36.08924,1136723,832348,47.5977896,-122.5415569
905186,12/26/2013,2013,180,6,128.39896,94,308.39896,1133511,843020,47.62680548,-122.5556969
1001178,3/4/2015,2015,68,6,79.6378,45,147.6378,1129845,856325,47.66300155,-122.5719741
961371,7/9/2013,2013,20,1.5,81.70604,31,101.70604,1138810,844201,47.63041832,-122.5343405
879029,6/18/2013,2013,20,1.5,81.70604,31,101.70604,1138810,844201,47.63041832,-122.5343405
879003,6/27/2013,2013,20,1.5,81.70604,31,101.70604,1138810,844201,47.63041832,-122.5343405
1003118,11/18/2014,2014,231,6,-43.99212,57,187.00788,1138998,852142,47.65219216,-122.5344088
1003196,12/19/2014,2014,100,6,27.95276,39,127.95276,1142931,850651,47.64838335,-122.5183037
1003197,12/22/2014,2014,73,6,215.71392,88,288.71392,1134181,872037,47.70636642,-122.5560477
1006166,3/4/2015,2015,235,6,-15.18372,67,219.81628,1145102,836890,47.61082577,-122.5080787
976239,1/21/2015,2015,195,6,-44.08136,46,150.91864,1136086,840323,47.61959838,-122.5449755
1013062,3/24/2015,2015,378,6,-89.28608,88,288.71392,1130281,845730,47.63400012,-122.569078
1026790,4/17/2015,2015,126,6,-126,0,0,1145518,849242,47.64470324,-122.5076673
1026819,5/18/2015,2015,204,6,-204,0,0,1145518,849242,47.64470324,-122.5076673
1049015,5/15/2015,2015,230,6,-230,0,0,1139505,871860,47.70625977,-122.5344157
1106786,10/15/2015,2015,184,6,81.74804,81,265.74804,1144591,828091,47.58667769,-122.509241
1601529,10/5/2016,2016,92,6,-78.87664,4,13.12336,1135446,833706,47.60142025,-122.5468733
1616648,4/20/2016,2016,47,6,-47,0,0,1125851,853753,47.65566506,-122.5878986
1624698,5/4/2017,2017,129,8,-7.60892,37,121.39108,1129999,860283,47.67385838,-122.5717713
1641836,5/25/2017,2017,86.7,6,106.86956,59,193.56956,1141582,849386,47.64482215,-122.5236426
1727051,8/4/2017,2017,322,8,-269.50656,16,52.49344,1135480,835027,47.60504263,-122.5468744
1871379,9/18/2018,2018,260,6,-260,0,0,1127342,859008,47.67017286,-122.5824144
1868726,10/30/2018,2018,176,6,-176,0,0,1139505,871860,47.70625977,-122.5344157
1025504,4/8/2015,2015,340,6,-208.7664,40,131.2336,1136806,870624,47.7026816,-122.5452424
1003023,1/20/2015,2015,139,6,-30.73228,33,108.26772,1131959,865610,47.68859623,-122.5643851
1775106,6/1/2018,2018,135,6,48.72704,56,183.72704,1137526,845573,47.6340871,-122.5396895
1600386,7/13/2016,2016,30,12,61.86352,28,91.86352,1137498,844254,47.63047068,-122.5396647
1641909,9/21/2017,2017,72.84,6,81.35948,47,154.19948,1131132,854977,47.65940028,-122.5666104
1566136,5/5/2016,2016,57,6,110.32284,51,167.32284,1127262,857689,47.66655275,-122.5825976
1585306,6/22/2016,2016,167,6,0.32284,51,167.32284,1127262,857689,47.66655275,-122.5825976
1598843,9/7/2016,2016,167,6,0.32284,51,167.32284,1127262,857689,47.66655275,-122.5825976
1585276,6/24/2016,2016,70,6,97.32284,51,167.32284,1127262,857689,47.66655275,-122.5825976
1620736,3/22/2017,2017,58,6,109.32284,51,167.32284,1127262,857689,47.66655275,-122.5825976
1615932,2/2/2017,2017,114,6,207.52232,98,321.52232,1132155,841724,47.62315709,-122.5610562
1878364,4/25/2017,2017,126,6,90.53544,66,216.53544,1140620,865244,47.68820931,-122.5291981
1657005,12/13/2017,2017,146,6,178.80316,99,324.80316,1135001,850934,47.64859825,-122.5504912
1594313,8/11/2016,2016,20,1.5,71.86352,28,91.86352,1137498,844254,47.63047068,-122.5396647
1589842,7/12/2016,2016,15,1.5,76.86352,28,91.86352,1137498,844254,47.63047068,-122.5396647
1903211,12/18/2018,2018,58.44,6,92.47864,46,150.91864,1128395,851072,47.64850263,-122.5772945
1665668,8/15/2017,2017,119.5,6,8.45276,39,127.95276,1142931,850651,47.64838335,-122.5183037
1854554,4/25/2018,2018,59,6,108.32284,51,167.32284,1127262,857689,47.66655275,-122.5825976
1854541,5/1/2018,2018,48,6,135.72704,56,183.72704,1139144,858731,47.67025799,-122.5345061
1746108,6/12/2018,2018,106,6,81.00788,57,187.00788,1138998,852142,47.65219216,-122.5344088
1662481,11/1/2017,2017,317,6,-110.30708,63,206.69292,1139954,837536,47.61223493,-122.5290077
1710455,11/16/2017,2017,56,6,137.56956,59,193.56956,1133629,848309,47.64130719,-122.5557775
1869616,1/19/2018,2018,216,6,69.43308,87,285.43308,1140596,863933,47.68461519,-122.5291586
1854081,1/24/2018,2018,295,6,-45.65616,76,249.34384,1135594,873308,47.70994998,-122.5504456
1823004,3/2/2018,2018,318,6,-186.7664,40,131.2336,1132952,873409,47.71003801,-122.5611825
403706,8/11/2003,2003,61,6,-57.71916,1,3.28084,1128861,831151,47.59394735,-122.5732809
