Number of Records,St Plane Xcoord Nr,St Plane Ycoord Nr,Src Lat,Src Lon,Well Comp Dt,Well Depth Qt,Well Diameter Qt,Well Log Id,Well Type Cd,latitude,elevation,longitude,elevation (ft),Well Depth
1,1134274,873359,47.70999556100001,-122.55581006,5/31/1996,62.0,6.0,73089,W,47.70999556100001,88,-122.55581006,288.71392,226.71391999999997
1,1138726,840224,47.619514202,-122.53426511299999,2/10/1983,149.0,6.0,70500,W,47.619514202,51,-122.53426511299999,167.32283999999999,18.322839999999985
1,1144591,828091,47.586677689,-122.509241015,8/13/1996,120.0,6.0,73337,W,47.586677689,81,-122.509241015,265.74804,145.74804
1,1135518,871990,47.706333023999996,-122.55061503200001,8/29/1996,287.0,6.0,73339,W,47.706333023999996,77,-122.55061503200001,252.62468,-34.37531999999999
1,1137616,849549,47.644988821000005,-122.539741533,1/15/1997,134.0,6.0,73420,W,47.644988821000005,69,-122.539741533,226.37796,92.37796
1,1137585,848223,47.641353024,-122.539728162,3/17/1997,110.0,6.0,73425,W,47.641353024,77,-122.539728162,252.62468,142.62468
1,1137013,875860,47.71704385100001,-122.544953311,8/3/1998,118.0,6.0,73473,W,47.71704385100001,21,-122.544953311,68.89764,-49.102360000000004
1,1133445,840378,47.619560933,-122.555685241,5/19/1981,375.0,6.0,66912,W,47.619560933,79,-122.555685241,259.18636,-115.81364000000002
1,1132659,862815,47.680987571,-122.56124784,3/26/1997,120.0,6.0,73495,W,47.680987571,48,-122.56124784,157.48032,37.480320000000006
1,1128921,833874,47.601413515,-122.57332782799999,4/28/1997,32.0,6.0,73499,W,47.601413515,27,-122.57332782799999,88.58268,56.582679999999996
1,1129938,858965,47.6702424,-122.57187826200001,6/5/1997,119.0,6.0,73503,W,47.6702424,42,-122.57187826200001,137.79528,18.79527999999999
1,1144208,849288,47.64473777600001,-122.51298404399999,9/16/1997,120.0,6.0,73655,W,47.64473777600001,61,-122.51298404399999,200.13124,80.13123999999999
1,1141278,837490,47.612202102,-122.52363741299999,2/25/1998,366.0,6.0,122205,W,47.612202102,100,-122.52363741299999,328.084,-37.916
1,1135237,860170,47.673923885,-122.550508078,4/8/1998,44.0,6.0,122209,W,47.673923885,25,-122.550508078,82.021,38.021
1,1128889,832512,47.597678921,-122.573312395,6/11/1998,136.0,6.0,73659,W,47.597678921,22,-122.573312395,72.17848,-63.82152000000001
1,1128861,831151,47.59394735,-122.57328086700001,4/12/2001,77.0,6.0,415516,W,47.59394735,1,-122.57328086700001,3.28084,-73.71916
1,1135411,832385,47.597797795,-122.54687616,10/21/2001,47.0,6.0,314730,W,47.597797795,0,-122.54687616,0.0,-47.0
1,1135744,877212,47.720658257,-122.55024871799999,5/9/2000,404.0,6.0,247742,W,47.720658257,37,-122.55024871799999,121.39108,-282.60892
1,1137555,846897,47.637717292,-122.539710738,7/30/1997,98.0,6.0,73688,W,47.637717292,67,-122.539710738,219.81628,121.81628
1,1135694,875910,47.717087012,-122.55031429200001,8/25/1997,136.0,6.0,73692,W,47.717087012,53,-122.55031429200001,173.88452,37.88452000000001
1,1132585,858915,47.670295464,-122.56113449200001,9/2/1997,137.0,6.0,73694,W,47.670295464,58,-122.56113449200001,190.28872,53.28872000000001
1,1135694,875910,47.717087012,-122.55031429200001,9/16/1997,190.0,6.0,73697,W,47.717087012,53,-122.55031429200001,173.88452,-16.11547999999999
1,1149260,827407,47.585127721000006,-122.49025890799999,9/24/1997,55.0,16.0,73698,W,47.585127721000006,27,-122.49025890799999,88.58268,33.582679999999996
1,1149260,827407,47.585127721000006,-122.49025890799999,9/9/1997,100.0,6.0,73699,W,47.585127721000006,27,-122.49025890799999,88.58268,-11.417320000000004
1,1139454,870543,47.702647333,-122.534484776,12/16/1997,169.0,6.0,73709,W,47.702647333,24,-122.534484776,78.74016,-90.25984
1,1132191,843044,47.62677682899999,-122.561050096,10/23/1998,40.0,6.0,73721,W,47.62677682899999,102,-122.561050096,334.64567999999997,294.64567999999997
1,1131959,865610,47.688596233,-122.564385093,4/22/1998,80.0,6.0,73725,W,47.688596233,33,-122.564385093,108.26772,28.267719999999997
1,1142828,846703,47.637557455,-122.518311614,6/9/1998,133.0,6.0,73726,W,47.637557455,52,-122.518311614,170.60368,37.60368
1,1140727,869187,47.699021501000004,-122.529175576,9/15/1997,536.4,6.0,190257,W,47.699021501000004,0,-122.529175576,0.0,-536.4
1,1145428,846659,47.637618755,-122.50776555899999,9/24/1997,130.0,6.0,190259,W,47.637618755,62,-122.50776555899999,203.41208,73.41208
1,1138907,848170,47.641301368,-122.53436232799999,9/25/1997,80.5,6.0,190260,W,47.641301368,67,-122.53436232799999,219.81628,139.31628
1,1129650,847067,47.637618444,-122.571778526,11/5/1997,462.0,6.0,581928,W,47.637618444,50,-122.571778526,164.042,-297.95799999999997
1,1129650,847067,47.637618444,-122.571778526,2/5/2013,196.0,6.0,847151,W,47.637618444,50,-122.571778526,164.042,-31.958
1,1131160,845707,47.634000241,-122.565512024,11/12/1997,241.0,6.0,190262,W,47.634000241,84,-122.565512024,275.59056,34.59055999999998
1,1128332,847099,47.637611123999996,-122.577125564,12/1/1997,136.0,6.0,190264,W,47.637611123999996,49,-122.577125564,160.76116,24.76115999999999
1,1125869,855073,47.65928344,-122.587967362,1/8/1998,79.0,6.0,190266,W,47.65928344,22,-122.587967362,72.17848,-6.821520000000007
1,1141323,838801,47.615797833,-122.523591381,2/6/1999,51.0,6.0,248385,W,47.615797833,43,-122.523591381,141.07612,90.07612
1,1132718,865452,47.688217688,-122.56128812700001,2/26/1998,93.0,6.0,248353,W,47.688217688,49,-122.56128812700001,160.76116,67.76115999999999
1,1128639,858987,47.670209045,-122.577150427,3/4/1998,106.0,6.0,248358,W,47.670209045,44,-122.577150427,144.35696,38.35695999999999
1,1136713,867983,47.695438149,-122.545341882,3/11/1998,194.0,6.0,248230,W,47.695438149,2,-122.545341882,6.56168,-187.43832
1,1137526,845573,47.634087103999995,-122.539689472,3/18/1999,78.0,6.0,248375,W,47.634087103999995,56,-122.539689472,183.72704,105.72703999999999
1,1132821,870755,47.702756233,-122.561432699,7/29/1998,147.0,6.0,248225,W,47.702756233,56,-122.561432699,183.72704,36.72703999999999
1,1136713,867983,47.695438149,-122.545341882,4/24/1998,209.0,6.0,248231,W,47.695438149,2,-122.545341882,6.56168,-202.43832
1,1130239,833837,47.601406958999995,-122.56798388600001,5/11/1998,303.0,6.0,248319,W,47.601406958999995,97,-122.56798388600001,318.24148,15.241480000000024
1,1134087,868058,47.695456543,-122.556008152,6/3/1998,164.0,6.0,248228,W,47.695456543,53,-122.556008152,173.88452,9.884520000000009
1,1145102,836890,47.610825773,-122.508078735,7/8/1998,130.0,6.0,248388,W,47.610825773,67,-122.508078735,219.81628,89.81628
1,1135480,835027,47.605042631,-122.546874442,10/6/1998,198.0,12.0,620715,W,47.605042631,16,-122.546874442,52.49344,-145.50656
1,1139454,870543,47.702647333,-122.534484776,10/28/1998,452.0,6.0,248232,W,47.702647333,24,-122.534484776,78.74016,-373.25984
1,1140001,838854,47.615849985,-122.52895463899999,11/4/1998,171.0,6.0,248384,W,47.615849985,48,-122.52895463899999,157.48032,-13.519679999999994
1,1127169,853731,47.655700276000005,-122.58255084,12/9/1998,147.0,6.0,620717,W,47.655700276000005,35,-122.58255084,114.82939999999999,-32.17060000000001
1,1142525,837883,47.613366631999995,-122.51862473,12/29/1998,233.0,6.0,248359,W,47.613366631999995,52,-122.51862473,170.60368,-62.39632
1,1137064,877162,47.720615163999994,-122.54488331700001,2/25/1998,449.0,6.0,248221,W,47.720615163999994,0,-122.54488331700001,0.0,-449.0
1,1133479,841699,47.62318328,-122.555687007,3/1/1999,316.0,6.0,248382,W,47.62318328,90,-122.555687007,295.2756,-20.724400000000003
1,1142521,836921,47.610730151999995,-122.518541149,3/11/1999,280.0,6.0,248390,W,47.610730151999995,83,-122.518541149,272.30971999999997,-7.69028000000003
1,1142004,867831,47.695395703,-122.523850864,3/19/1999,250.0,6.0,248235,W,47.695395703,56,-122.523850864,183.72704,-66.27296000000001
1,1131631,873456,47.710072061999995,-122.56655060899999,5/13/1998,132.0,6.0,73882,W,47.710072061999995,0,-122.56655060899999,0.0,-132.0
1,1136914,873255,47.709898679,-122.545080986,1/5/1999,203.0,6.0,73891,W,47.709898679,48,-122.545080986,157.48032,-45.519679999999994
1,1136279,873932,47.71170862100001,-122.54773038399999,7/13/1998,168.0,6.0,73892,W,47.71170862100001,63,-122.54773038399999,206.69292,38.69291999999999
1,1135279,861483,47.677524782,-122.55047619,8/20/1998,60.0,6.0,73897,W,47.677524782,40,-122.55047619,131.2336,71.2336
1,1136964,874557,47.713469933999995,-122.54501507,8/27/1998,124.0,6.0,73898,W,47.713469933999995,31,-122.54501507,101.70604,-22.29396
1,1143342,869124,47.699032768,-122.51855449899999,2/24/1999,79.0,12.0,73908,W,47.699032768,53,-122.51855449899999,173.88452,94.88452000000001
1,1133605,846985,47.637677368999995,-122.555734828,4/16/1999,114.0,6.0,122720,W,47.637677368999995,44,-122.555734828,144.35696,30.356959999999987
1,1134863,844314,47.63044785100001,-122.55035285299999,7/7/1998,93.0,6.0,73983,W,47.63044785100001,45,-122.55035285299999,147.6378,54.6378
1,1128480,853706,47.655726521000005,-122.577231125,8/11/1998,125.0,6.0,73985,W,47.655726521000005,41,-122.577231125,134.51444,9.514440000000008
1,1147907,841350,47.623242886999996,-122.497169451,8/14/1998,302.0,6.0,73986,W,47.623242886999996,11,-122.497169451,36.08924,-265.91076
1,1134863,844314,47.63044785100001,-122.55035285299999,8/20/1998,88.0,6.0,73987,W,47.63044785100001,45,-122.55035285299999,147.6378,59.6378
1,1138679,838904,47.61589367,-122.534317593,10/13/1998,202.0,6.0,73989,W,47.61589367,73,-122.534317593,239.50132,37.50131999999999
1,1127207,856371,47.66293718,-122.5826795,7/1/1999,203.0,6.0,576031,W,47.66293718,42,-122.5826795,137.79528,-65.20472000000001
1,1135366,866703,47.691834844,-122.55067395799999,9/27/1999,531.0,6.0,339941,W,47.691834844,40,-122.55067395799999,131.2336,-399.7664
1,1135366,866703,47.691834844,-122.55067395799999,2/27/2012,531.0,6.0,786483,W,47.691834844,40,-122.55067395799999,131.2336,-399.7664
1,1127151,852411,47.652081886000005,-122.582482467,8/3/1998,0.0,6.0,74057,W,47.652081886000005,40,-122.582482467,131.2336,131.2336
1,1132191,843044,47.62677682899999,-122.561050096,1/8/1999,163.0,6.0,74062,W,47.62677682899999,102,-122.561050096,334.64567999999997,171.64567999999997
1,1131959,865610,47.688596233,-122.564385093,6/22/1999,311.0,6.0,248357,W,47.688596233,33,-122.564385093,108.26772,-202.73228
1,1135307,864084,47.68465406,-122.55063701,11/29/2001,154.5,6.0,314737,W,47.68465406,48,-122.55063701,157.48032,2.980320000000006
1,1129999,860283,47.673858378,-122.571771269,12/7/2001,165.0,6.0,314739,W,47.673858378,37,-122.571771269,121.39108,-43.60892
1,1139024,853461,47.655808398999994,-122.534441391,6/9/1999,238.0,6.0,190439,W,47.655808398999994,55,-122.534441391,180.4462,-57.553799999999995
1,1134947,848285,47.641335453,-122.550430893,6/16/1999,218.0,6.0,190441,W,47.641335453,76,-122.550430893,249.34384,31.34384
1,1136237,846936,47.637730623,-122.545058526,1/22/2001,106.0,6.0,304201,W,47.637730623,61,-122.545058526,200.13124,94.13123999999999
1,1127169,853731,47.655700276000005,-122.58255084,3/6/2006,153.0,6.0,441329,W,47.655700276000005,35,-122.58255084,114.82939999999999,-38.17060000000001
1,1139266,863979,47.684647334,-122.534560481,9/17/1999,137.0,6.0,235599,W,47.684647334,69,-122.534560481,226.37796,89.37796
1,1145102,836890,47.610825773,-122.508078735,9/22/1999,196.0,6.0,235601,W,47.610825773,67,-122.508078735,219.81628,23.816280000000006
1,1141323,838801,47.615797833,-122.523591381,1/4/2000,327.0,6.0,248386,W,47.615797833,43,-122.523591381,141.07612,-185.92388
1,1132718,865452,47.688217688,-122.56128812700001,1/17/2000,259.0,6.0,248354,W,47.688217688,49,-122.56128812700001,160.76116,-98.23884000000001
1,1134325,874659,47.713561413,-122.555740593,1/18/1999,95.0,6.0,248222,W,47.713561413,57,-122.555740593,187.00788,92.00788
1,1132798,869426,47.699112899,-122.56138504100001,4/2/1998,177.0,6.0,248226,W,47.699112899,48,-122.56138504100001,157.48032,-19.519679999999994
1,1129999,860283,47.673858378,-122.571771269,11/2/2001,184.0,6.0,314738,W,47.673858378,37,-122.571771269,121.39108,-62.60892
1,1140349,853406,47.65575123,-122.529061731,12/10/2001,102.0,6.0,326001,W,47.65575123,21,-122.529061731,68.89764,-33.102360000000004
1,1132689,864134,47.68460403899999,-122.561266006,1/23/2002,217.0,6.0,325904,W,47.68460403899999,51,-122.561266006,167.32283999999999,-49.677160000000015
1,1129938,858965,47.6702424,-122.57187826200001,3/19/2002,80.6,6.0,331554,W,47.6702424,42,-122.57187826200001,137.79528,57.19528
1,1130209,832490,47.59771361399999,-122.567962318,3/12/2002,128.0,6.0,331539,W,47.59771361399999,68,-122.567962318,223.09712,95.09711999999999
1,1132480,856277,47.663059246,-122.561280724,8/16/2000,73.0,6.0,247208,W,47.663059246,66,-122.561280724,216.53544,143.53544
1,1135150,857541,47.666713638000004,-122.550583694,11/4/1982,149.0,8.0,68864,W,47.666713638000004,77,-122.550583694,252.62468,103.62468000000001
1,1135237,860170,47.673923885,-122.550508078,2/24/1986,105.0,8.0,68861,W,47.673923885,25,-122.550508078,82.021,-22.979
1,1135237,860170,47.673923885,-122.550508078,3/4/1986,75.0,8.0,68863,W,47.673923885,25,-122.550508078,82.021,7.021000000000001
1,1129650,847067,47.637618444,-122.571778526,1/27/2003,93.5,6.0,353036,W,47.637618444,50,-122.571778526,164.042,70.542
1,1129650,847067,47.637618444,-122.571778526,1/29/2003,92.7,6.0,353037,W,47.637618444,50,-122.571778526,164.042,71.342
1,1133629,848309,47.641307188999996,-122.555777461,8/8/2003,90.0,6.0,367914,W,47.641307188999996,59,-122.555777461,193.56956,103.56956
1,1142896,849337,47.644780156,-122.51830923799999,4/18/2000,118.0,6.0,248371,W,47.644780156,65,-122.51830923799999,213.2546,95.25460000000001
1,1135400,868021,47.695448838000004,-122.550675069,4/8/2000,292.0,6.0,248227,W,47.695448838000004,50,-122.550675069,164.042,-127.958
1,1145981,869077,47.699088588,-122.507837653,9/26/2000,119.0,6.0,304542,W,47.699088588,18,-122.507837653,59.05512,-59.94488
1,1145080,835891,47.608086633,-122.508064802,11/20/2000,160.7,6.0,304527,W,47.608086633,82,-122.508064802,269.02888,108.32888000000003
1,1141323,838801,47.615797833,-122.523591381,12/29/2000,309.0,6.0,304202,W,47.615797833,43,-122.523591381,141.07612,-167.92388
1,1132225,844365,47.630399163,-122.561052226,1/15/2001,169.0,6.0,304214,W,47.630399163,82,-122.561052226,269.02888,100.02888000000002
1,1136760,869303,47.69905854100001,-122.545290074,3/12/2001,200.0,6.0,306975,W,47.69905854100001,33,-122.545290074,108.26772,-91.73228
1,1131106,843067,47.626762065,-122.56545062,3/5/2001,427.0,6.0,306958,W,47.626762065,116,-122.56545062,380.57744,-46.422559999999976
1,1132776,868093,47.695458668,-122.56133290700001,4/13/2001,203.0,6.0,305083,W,47.695458668,58,-122.56133290700001,190.28872,-12.711279999999988
1,1145102,836890,47.610825773,-122.508078735,4/19/2001,193.5,6.0,306959,W,47.610825773,67,-122.508078735,219.81628,26.316280000000006
1,1144167,847987,47.641169784,-122.513015632,9/14/1999,127.0,6.0,248372,W,47.641169784,64,-122.513015632,209.97376,82.97376
1,1143809,836902,47.610768314,-122.513319716,10/1/1999,289.0,6.0,248389,W,47.610768314,44,-122.513319716,144.35696,-144.64304
1,1136153,842968,47.626851218999995,-122.544981904,10/7/1999,136.0,6.0,248379,W,47.626851218999995,77,-122.544981904,252.62468,116.62468000000001
1,1135337,865393,47.688243121000006,-122.550653401,10/22/1999,131.0,6.0,248355,W,47.688243121000006,34,-122.550653401,111.54856,-19.451440000000005
1,1129672,848392,47.641250855,-122.57183046799999,11/10/1998,49.0,6.0,248360,W,47.641250855,42,-122.57183046799999,137.79528,88.79527999999999
1,1129817,855002,47.659374228000004,-122.571946723,11/16/1999,63.0,6.0,248364,W,47.659374228000004,54,-122.571946723,177.16536,114.16535999999999
1,1140620,865244,47.688209307,-122.529198061,9/16/1999,35.0,6.0,248351,W,47.688209307,66,-122.529198061,216.53544,181.53544
1,1135028,852258,47.652228263000005,-122.55052134200001,1/10/2000,261.0,6.0,367460,W,47.652228263000005,119,-122.55052134200001,390.41996,129.41996
1,1135028,852258,47.652228263000005,-122.55052134200001,1/14/2000,119.5,6.0,367618,W,47.652228263000005,119,-122.55052134200001,390.41996,270.91996
1,1127075,851104,47.648494916000004,-122.582650695,2/19/2000,64.0,6.0,367461,W,47.648494916000004,46,-122.582650695,150.91864,86.91864000000001
1,1133969,862796,47.681029214,-122.555930283,2/21/2005,49.5,6.0,403700,W,47.681029214,18,-122.555930283,59.05512,9.555120000000002
1,1134863,844314,47.63044785100001,-122.55035285299999,3/20/2000,84.0,6.0,367465,W,47.63044785100001,45,-122.55035285299999,147.6378,63.6378
1,1134639,836381,47.608693143,-122.55042474,4/18/2000,66.0,8.0,333620,W,47.608693143,26,-122.55042474,85.30184,19.30184
1,1132845,872083,47.706396892,-122.561476197,4/25/2000,96.0,6.0,367467,W,47.706396892,64,-122.561476197,209.97376,113.97376
1,1135440,869343,47.699074214,-122.55065224799999,5/2/2000,53.5,6.0,367468,W,47.699074214,66,-122.55065224799999,216.53544,163.03544
1,1135366,866703,47.691834844,-122.55067395799999,6/26/2000,257.5,6.0,403701,W,47.691834844,40,-122.55067395799999,131.2336,-126.2664
1,1135400,868021,47.695448838000004,-122.550675069,8/7/2000,222.0,6.0,367472,W,47.695448838000004,50,-122.550675069,164.042,-57.958
1,1133511,843020,47.626805477,-122.55569688,9/6/2000,200.0,6.0,367476,W,47.626805477,94,-122.55569688,308.39896,108.39895999999999
1,1138630,837584,47.61227299,-122.53437817,9/13/2000,180.5,6.0,367479,W,47.61227299,92,-122.53437817,301.83728,121.33728000000002
1,1132749,866768,47.691825994,-122.56130192100001,10/4/2000,67.5,6.0,367482,W,47.691825994,51,-122.56130192100001,167.32283999999999,99.82283999999999
1,1136723,832348,47.597789602,-122.541556892,10/12/2000,31.25,6.0,367483,W,47.597789602,11,-122.541556892,36.08924,4.839239999999997
1,1136323,850911,47.648629293,-122.545127805,10/26/2000,64.2,6.0,367480,W,47.648629293,91,-122.545127805,298.55644,234.35644000000002
1,1135001,850934,47.648598246999995,-122.550491223,11/9/2000,127.5,6.0,367478,W,47.648598246999995,99,-122.550491223,324.80316,197.30316
1,1136181,844289,47.630473126000005,-122.545007266,6/14/1999,147.0,6.0,248377,W,47.630473126000005,31,-122.545007266,101.70604,-45.29396
1,1136086,840323,47.619598381,-122.544975458,9/13/2000,164.0,6.0,304526,W,47.619598381,46,-122.544975458,150.91864,-13.08135999999999
1,1138968,850819,47.648564664,-122.53439208200001,10/20/2000,439.0,6.0,304521,W,47.648564664,59,-122.53439208200001,193.56956,-245.43044
1,1134181,872037,47.706366419,-122.556047694,2/19/2001,82.0,6.0,304216,W,47.706366419,88,-122.556047694,288.71392,206.71391999999997
1,1127169,853731,47.655700276000005,-122.58255084,8/14/2001,135.0,6.0,315296,W,47.655700276000005,35,-122.58255084,114.82939999999999,-20.170600000000007
1,1134181,872037,47.706366419,-122.556047694,10/15/2001,339.0,6.0,314753,W,47.706366419,88,-122.556047694,288.71392,-50.28608000000003
1,1128503,855027,47.659348008,-122.57727897299999,10/24/2001,51.0,6.0,314741,W,47.659348008,43,-122.57727897299999,141.07612,90.07612
1,1133677,850959,47.648572292,-122.555862957,1/2/2002,130.0,6.0,325253,W,47.648572292,69,-122.555862957,226.37796,96.37796
1,1141644,852030,47.652071807,-122.523666269,6/10/2002,254.0,6.0,334741,W,47.652071807,39,-122.523666269,127.95276,-126.04724
