well_log_id,well_depth_qt,well_diameter_qt,well_comp_dt,well_type_cd,ST_PLANE_XCOORD_NR,ST_PLANE_YCOORD_NR,srcLat,srcLon
61079,161,6,10/4/1976,W,1082587,841064,47.61762558,-122.7618778
61082,375,6,2/28/1992,W,1068813,840800,47.61580627,-122.8176651
61085,294,6,9/10/1991,W,1145511,935133,47.88005477,-122.516602
61086,91,6,11/2/1978,W,1128921,833874,47.60141351,-122.5733278
61087,219,6,12/3/1980,W,1056232,833266,47.59413872,-122.8677299
61088,121,6,8/21/1978,W,1116476,896245,47.77141066,-122.6305763
61091,341,6,8/1/1979,W,1125646,896075,47.77161777,-122.5932863
61093,100,6,1/6/1992,W,1086332,856204,47.65940376,-122.7484504
61098,117,6,3/1/1978,W,1113038,916076,47.82549127,-122.6467441
61104,165,6,3/30/1978,W,1143809,836902,47.61076831,-122.5133197
61105,60,6,11/6/1989,W,1132816,832443,47.59777168,-122.5573955
61108,234,6,11/22/1988,W,1136323,850911,47.64862929,-122.5451278
61111,112,6,8/23/1978,W,1121514,889526,47.75337152,-122.6093689
61112,227,6,12/13/1983,W,1138134,870583,47.7026635,-122.5398473
61115,223,4,2/4/1988,W,1064166,821562,47.56271725,-122.8341886
61119,138,6,3/19/1992,W,1121098,873753,47.7101217,-122.6093449
61121,104,6,9/27/1988,W,1115915,877839,47.72093592,-122.630835
61124,188,6,5/10/1990,W,1119088,894884,47.76787438,-122.6198112
61125,195,6,8/9/1990,W,1119088,894884,47.76787438,-122.6198112
61131,97,6,2/28/1986,W,1142324,918061,47.83305399,-122.5277945
61138,76,6,6/30/1977,W,1134056,866735,47.69182906,-122.555994
61141,126,6,2/3/1992,W,1140825,912802,47.8185385,-122.5333426
61142,115,6,11/18/1974,W,1111299,858190,47.66675241,-122.647406
61143,77,6,6/20/1979,W,1114104,862048,47.67753263,-122.6364516
61145,91,6,12/18/1974,W,1121326,882977,47.73541306,-122.609421
61146,111,6,7/14/1982,W,1103532,904495,47.79304509,-122.6841145
61147,298,6,4/8/1977,W,1109629,846298,47.63404167,-122.6528633
61149,285,6,5/14/1986,W,1143940,929901,47.86560911,-122.5224541
61151,54,6,10/28/1984,W,1093311,870636,47.69949,-122.7217941
61157,227,6,9/28/1989,W,1115538,909500,47.80765951,-122.635848
61158,69,6,10/3/1986,W,1130075,909199,47.80789865,-122.5766892
61160,132,6,5/1/1985,W,1103801,867635,47.69206914,-122.6788796
61161,116,6,1/21/1992,W,1107002,886086,47.7428674,-122.6679474
61162,117,6,1/23/1992,W,1106970,884771,47.73926187,-122.6679306
61163,125,6,9/22/1981,W,1092967,859956,47.67019979,-122.7219689
61166,257,6,1/13/1993,W,1143928,927257,47.85836379,-122.5222269
61168,60,6,7/12/1992,W,1132191,843044,47.62677683,-122.5610501
61182,119,6,4/10/1991,W,1104557,892756,47.76095853,-122.6786281
61183,162,6,9/25/1989,W,1136370,943493,47.90231389,-122.5547195
61186,325,6,4/21/1980,W,1047776,841343,47.6155687,-122.9029785
61190,276,6,9/7/1976,W,1081100,857688,47.66305927,-122.7698432
61191,150,6,7/8/1987,W,1132821,870755,47.70275623,-122.5614327
61193,106,6,3/20/1980,W,1138968,850819,47.64856466,-122.5343921
61201,110,6,5/29/1974,W,1138744,841561,47.62317926,-122.5343319
61207,84,6,1/28/1989,W,1112106,839590,47.61584527,-122.6420829
61211,237,6,12/29/1988,W,1132225,844365,47.63039916,-122.5610522
61215,318,6,2/23/1975,W,1061531,838983,47.61023747,-122.8469548
61217,139,6,1/24/1991,W,1083152,837735,47.60854816,-122.7592016
61218,64,6,3/26/1987,W,1144330,909205,47.80892932,-122.5187088
61220,56,6,4/22/1976,W,1122381,806089,47.5247994,-122.5968318
61221,157,8,2/7/1978,W,1122381,806089,47.5247994,-122.5968318
61223,291,12,10/19/1985,W,1118598,807558,47.52854833,-122.6122959
61225,787,8,9/4/1986,W,1118598,807558,47.52854833,-122.6122959
61226,301,16,2/22/1979,W,1117273,807597,47.52855782,-122.6176611
61227,386,10,6/12/1992,W,1118511,804867,47.52116763,-122.6123563
61232,78,6,7/24/1985,W,1144266,906541,47.80162532,-122.5186918
61235,272,6,5/17/1978,W,1126745,819167,47.56095457,-122.580572
61239,300,8,5/14/1977,W,1090303,857406,47.66300646,-122.7324829
61240,365,8,10/2/1991,W,1090303,857406,47.66300646,-122.7324829
61241,151,6,9/9/1986,W,1083268,841703,47.61943,-122.7591922
61243,682,6,11/6/1995,W,1110205,863518,47.68127008,-122.6524337
61248,116,6,1/25/1987,W,1095627,861193,47.67379413,-122.711319
61250,90,6,2/16/1983,W,1063945,852818,,
61252,55,6,11/26/1978,W,1053405,821822,47.56254868,-122.8777832
61255,146,6,10/25/1991,W,1086028,846919,47.63393847,-122.7486095
61268,46,6,8/23/1978,W,1145831,916253,47.82834625,-122.5133354
61276,72,6,10/20/1979,W,1095408,853251,47.65201556,-122.711304
61278,52,8,10/27/1973,W,1145152,915598,47.82650401,-122.5160301
61279,60,6,9/22/1977,W,1144511,916284,47.82833873,-122.5187097
61280,349,6,2/8/1984,W,1148015,901721,47.78868007,-122.5029469
61283,62,6,8/10/1987,W,1130156,829824,47.59040413,-122.5678938
61285,176,6,3/31/1980,W,1137904,903561,47.79301088,-122.5442512
61286,274,6,5/24/1975,W,1121837,901452,47.78607275,-122.6093527
61288,295,6,6/30/1979,W,1103326,822805,47.56919184,-122.6757874
61289,67,6,9/22/1977,W,1144590,865137,47.68819492,-122.5130756
61296,230,6,7/29/1977,W,1133544,844340,47.630425,-122.5557026
61301,271,6,1/13/1988,W,1103375,899274,47.77872799,-122.6841649
61302,86,6,12/3/1992,W,1135544,914300,47.82226794,-122.5549854
61305,74,6,6/18/1975,W,1143342,869124,47.69903277,-122.5185545
61306,105,6,6/22/1984,W,1132260,845685,47.63401882,-122.5610502
61310,178,6,10/20/1977,W,1129604,895831,47.77123597,-122.5771727
61311,167,6,7/26/1992,W,1101761,886258,47.74294195,-122.6892568
61312,228,6,4/24/1991,W,1146727,846636,47.63764624,-122.5024965
61314,99,6,2/7/1975,W,1125340,816589,47.55378825,-122.585984
61317,90,6,2/9/1980,W,1108291,886035,47.74282464,-122.6627055
61318,106,6,9/7/1990,W,1103323,896719,47.77172347,-122.6840886
61321,85,6,6/10/1978,W,1129022,849069,47.64305917,-122.5745382
61322,182,6,3/10/1983,W,1088568,871557,47.70164579,-122.7411514
61328,128,6,3/17/1986,W,1108349,888676,47.75006537,-122.6627642
61329,64,6,10/20/1981,W,1111724,867447,47.69214943,-122.6467042
61337,136,6,3/14/1978,W,1106827,878213,47.72128199,-122.6677791
61338,71,6,8/21/1989,W,1065305,854135,47.6520608,-122.8334798
61341,86,6,8/28/1979,W,1128061,819134,47.56095917,-122.5752406
61351,94,6,7/7/1989,W,1131033,851008,47.64851719,-122.5665901
61352,206,6,10/31/1991,W,1144724,910064,47.81131065,-122.5171956
61354,410,6,7/10/1979,W,1088852,816484,47.55076195,-122.7336666
61360,129,6,4/20/1993,W,1154739,889842,47.75659468,-122.4743979
61366,60,6,9/29/1981,W,1097147,866505,47.68846598,-122.7057553
61367,252,6,6/20/1989,W,1126866,893455,47.76452747,-122.5880456
61368,198,6,9/29/1987,W,1103108,887535,47.74654325,-122.6839287
61369,156,6,7/7/1987,W,1101794,887581,47.74656946,-122.689272
61370,156,6,7/7/1987,W,1103172,890179,47.75379263,-122.6839662
61371,143,6,2/6/1979,W,1105819,851734,47.6486511,-122.6689149
61373,70,6,2/23/1978,W,1141582,849386,47.64482215,-122.5236425
61376,191,6,10/6/1989,W,1138185,871900,47.70627594,-122.5397786
61378,78,6,12/22/1989,W,1143824,837884,47.61346037,-122.5133605
61381,68,6,12/31/1988,W,1136617,864058,47.68467604,-122.5453183
61382,264,12,9/9/1980,W,1141518,846738,47.63756137,-122.5236265
61385,62,6,8/11/1984,W,1082168,849690,47.64122854,-122.7645797
61399,58,6,5/26/1979,W,1125302,882904,47.73550334,-122.5932635
61403,77,6,6/12/1989,W,1118450,873814,47.71009427,-122.6201019
61412,72,6,6/7/1993,W,1134880,893009,47.76388229,-122.5554291
61414,225,6,2/18/1983,W,1138968,850819,47.64856466,-122.5343921
61418,74,6,10/23/1985,W,1086028,846919,47.63393847,-122.7486095
61425,68,6,12/8/1983,W,1108486,892581,47.76077536,-122.6626427
61431,126,6,4/28/1983,W,1117902,856644,47.66300575,-122.6204523
61432,108,6,5/31/1983,W,1117902,856644,47.66300575,-122.6204523
61452,78,6,3/19/1991,W,1066222,806921,47.52276547,-122.8241183
61460,281,6,7/14/1981,W,1104791,861048,47.67409504,-122.6741248
61467,78,6,3/19/1992,W,1097486,805627,47.52167582,-122.6974952
61468,253,6,9/10/1983,W,1096190,805687,47.52174116,-122.7027448
61472,118,6,5/19/1988,W,1132145,821672,47.56820754,-122.5589746
61479,90,6,8/25/1992,W,1127189,855052,47.65932154,-122.5826112
61480,226,6,6/14/1984,W,1098922,879735,47.72485244,-122.7000501
61483,176,6,8/24/1978,W,1129132,877477,47.72091026,-122.5771262
61488,295,6,11/2/1981,W,1074231,845953,47.63036003,-122.7963175
61491,318,6,1/16/1980,W,1132700,907682,47.80393097,-122.5658507
61493,100,6,11/2/1977,W,1137764,944766,47.90590113,-122.5491743
61496,101,6,9/22/1982,W,1111920,874032,47.71020755,-122.6466363
61497,115,6,4/26/1991,W,1111920,874032,47.71020755,-122.6466363
61499,130,6,2/3/1993,W,1082168,849690,47.64122854,-122.7645797
61501,95,6,5/16/1988,W,1045205,844000,47.62263357,-122.9137262
61507,415,6,8/6/1979,W,1139921,926199,47.85518224,-122.538429
61515,219,6,6/16/1982,W,1132204,824317,47.57545999,-122.5590154
61516,340,6,6/15/1982,W,1132204,824317,47.57545999,-122.5590154
61519,304,6,5/10/1989,W,1056691,835861,47.60128681,-122.8661861
61522,241,6,9/8/1987,W,1135524,890997,47.75841519,-122.5525991
61528,273,6,5/9/1991,W,1135594,873308,47.70994998,-122.5504456
61529,100,6,4/17/1987,W,1131640,808537,47.53217655,-122.5596303
61532,100,6,1/28/1991,W,1059946,851527,47.64447845,-122.8548949
61534,53,6,9/15/1986,W,1140642,866555,47.69180328,-122.5292457
61538,195,,11/21/1989,W,1091588,857354,47.66296354,-122.7272649
61539,64,6,5/18/1984,W,1143342,869124,47.69903277,-122.5185545
61540,261,6,10/20/1983,W,1129375,819102,47.56096611,-122.5699174
61541,225,6,1/21/1983,W,1139454,870543,47.70264733,-122.5344848
61547,137,6,8/29/1986,W,1114367,917366,47.82912476,-122.6414795
61550,233,6,6/12/1987,W,1145477,890103,47.75666838,-122.512061
61553,74,6,10/26/1990,W,1128861,831151,47.59394735,-122.5732809
61554,53,6,8/31/1988,W,1126605,815247,47.55020228,-122.58072
61555,235,6,9/26/1983,W,1059833,847551,47.63357507,-122.8548716
61564,150,6,10/24/1979,W,1109883,895126,47.76785347,-122.6572487
61566,60,6,9/10/1982,W,1096986,862501,47.67748244,-122.7059541
61568,56,6,12/1/1983,W,1128635,906617,47.80071992,-122.5822688
61572,67,6,7/22/1983,W,1132289,847008,47.63764626,-122.5610728
61575,100,6,2/28/1980,W,1101216,869031,47.69569808,-122.6895277
61576,241,6,12/31/1991,W,1141147,923459,47.84776144,-122.5331504
61579,270,6,12/21/1988,W,1106860,879531,47.72489585,-122.6677923
61584,68,6,8/5/1982,W,1110205,863518,47.68127008,-122.6524337
61585,100,6,1/18/1984,W,1096863,859865,47.67025018,-122.7061539
61586,221,6,8/22/1979,W,1120158,888258,47.74979762,-122.6147403
61589,82,6,9/12/1986,W,1134325,874659,47.71356141,-122.5557406
61594,136,6,9/18/1991,W,1123082,898755,47.77877408,-122.6039984
61595,250,6,1/30/1990,W,1141235,836178,47.60860377,-122.5236752
61596,59,6,5/13/1993,W,1136146,888966,47.75289438,-122.549857
61603,140,6,2/23/1983,W,1132661,906320,47.80019627,-122.5658642
61607,150,6,10/22/1985,W,1103576,905815,47.79666512,-122.6840843
61609,51,6,3/27/1987,W,1135307,864084,47.68465406,-122.550637
61611,87,6,12/11/1978,W,1115679,916034,47.82557269,-122.6359943
61612,95,6,10/23/1987,W,1062342,842250,47.6192552,-122.8440622
61613,46,6,5/2/1989,W,1140642,866555,47.69180328,-122.5292457
61619,144,6,1/30/1979,W,1113413,839545,47.61581912,-122.6367812
61622,62,,10/20/1986,W,1070437,852597,47.64826095,-122.8124861
61624,282,6,8/22/1974,W,1140561,903514,47.79307033,-122.5334423
61625,102,6,9/24/1985,W,1114014,859422,47.67033034,-122.6365281
61628,55,6,2/28/1984,W,1135337,865393,47.68824312,-122.5506534
61629,99,6,4/2/1988,W,1093300,832259,47.59433246,-122.7174586
61633,152,6,7/22/1987,W,1147994,845308,47.63409515,-122.4972231
61636,58,6,9/4/1984,W,1129694,849717,47.64488326,-122.5718824
61637,129,6,4/29/1993,W,1127189,855052,47.65932154,-122.5826112
61638,221,6,12/17/1991,W,1136370,943493,47.90231389,-122.5547195
61640,189,6,5/30/1990,W,1084747,848283,47.63757573,-122.7539605
61642,164,6,4/1/1985,W,1101322,871695,47.70300564,-122.6893977
61643,106,6,1/23/1986,W,1082381,856323,47.65942004,-122.7644884
61645,49,6,9/22/1978,W,1119807,875095,47.71370418,-122.6147322
61647,233,6,12/17/1990,W,1139602,916833,47.82949697,-122.5387419
61648,63,,9/19/1988,W,1108645,858283,47.66680871,-122.6581821
61653,113,6,3/16/1991,W,1137764,944766,47.90590113,-122.5491743
61661,150,6,8/7/1990,W,1137526,845573,47.6340871,-122.5396895
61662,57,6,7/23/1990,W,1132334,849657,47.64490842,-122.5611711
61663,253,6,11/17/1986,W,1087387,848203,47.6375628,-122.7432484
61664,265,6,11/15/1984,W,1131469,868139,47.69549098,-122.5666426
61665,135,6,7/29/1987,W,1136483,946115,47.90950589,-122.5545374
61670,331,6,9/18/1987,W,1150107,907763,47.80538098,-122.4950624
61671,75,6,11/24/1983,W,1111591,864797,47.68487821,-122.6469512
61672,207,6,9/22/1989,W,1111392,902977,47.78947796,-122.6519866
61675,317,6,12/28/1988,W,1149431,886042,47.74581594,-122.4955763
61676,173,6,3/30/1977,W,1129604,895831,47.77123597,-122.5771727
61682,121,6,8/2/1984,W,1149130,900041,47.78415421,-122.4982403
61683,75,6,8/4/1979,W,1134832,842994,47.62682847,-122.5503394
61684,103,6,6/25/1987,W,1153616,895216,47.77124313,-122.4795094
61685,165,6,11/25/1981,W,1101014,865087,47.68487589,-122.689903
61689,111,6,12/5/1984,W,1118521,876442,47.71730048,-122.6201005
61690,149,6,8/30/1979,W,1121188,923859,47.84741929,-122.6144339
61693,132,6,6/12/1979,W,1087432,849527,47.64119418,-122.7432186
61697,214,6,6/27/1977,W,1129669,897146,47.77484383,-122.5770493
61698,60,6,7/22/1985,W,1113016,914771,47.82191405,-122.6466891
61699,135,6,4/6/1988,W,1154837,892472,47.76380803,-122.4742672
61703,98,6,9/19/1978,W,1154739,889842,47.75659468,-122.4743979
61708,157,6,2/22/1991,W,1142516,835960,47.60809634,-122.5184617
61709,293,6,6/21/1989,W,1136294,849586,47.64499639,-122.5451061
61717,123,6,10/12/1978,W,1132749,866768,47.69182599,-122.5613019
61719,76,6,1/12/1985,W,1097261,849929,47.64305505,-122.7034131
61732,383,6,5/2/1993,W,1072964,847303,47.63395787,-122.801613
61736,68,6,5/8/1989,W,1131131,844388,47.63038375,-122.5654895
61740,237,6,9/17/1990,W,1144103,888814,47.75304016,-122.5175103
61743,105,6,3/14/1979,W,1135480,835027,47.60504263,-122.5468744
61749,117,6,6/10/1983,W,1107267,895236,47.7679583,-122.6678928
61750,220,6,12/11/1985,W,1135001,850934,47.64859825,-122.5504912
61751,142,6,4/5/1979,W,1132105,931660,47.86958707,-122.5708315
61755,104,6,1/14/1978,W,1080742,806198,47.52194216,-122.7652957
61758,103,6,2/21/1991,W,1140321,852087,47.65213485,-122.5290376
61760,114,6,4/11/1986,W,1109264,872802,47.70663865,-122.6572824
61762,280,6,4/9/1980,W,1087748,860154,47.67033745,-122.7431631
61763,214,6,12/14/1978,W,1079670,853759,47.65218077,-122.7751834
61764,148,6,8/31/1979,W,1127189,855052,47.65932154,-122.5826112
61765,132,6,7/29/1975,W,1104262,880925,47.72851927,-122.6784987
61769,384,6,7/12/1977,W,1149473,909563,47.81026913,-122.4978265
61770,86,6,9/29/1986,W,1109788,852949,47.65227841,-122.6529548
61773,113,6,2/28/1979,W,1129401,843098,47.62672444,-122.5723652
61775,231,6,8/3/1978,W,1140480,900856,47.7857815,-122.5334929
61776,63,6,10/19/1979,W,1113860,855463,47.65947065,-122.6367176
61780,72,6,4/17/1976,W,1137555,846897,47.63771729,-122.5397107
61781,510,6,3/28/1994,W,1111657,866122,47.68851379,-122.6468297
61783,86,6,5/1/1990,W,1141194,945961,47.90941866,-122.5353231
61785,137,6,2/20/1990,W,1096924,861183,47.67386627,-122.7060561
61786,59,6,11/21/1984,W,1134922,894329,47.7675022,-122.5553983
61788,159,6,3/17/1980,W,1139270,904883,47.79673013,-122.5388357
61789,201,6,7/23/1976,W,1136612,904899,47.79658517,-122.5496462
61794,287,6,6/3/1986,W,1113658,891105,47.75711786,-122.6414626
61799,196,6,4/29/1983,W,1136964,874557,47.71346993,-122.5450151
61814,284,6,8/27/1990,W,1046702,841376,47.61556936,-122.9073346
61827,123,6,5/15/1984,W,1140073,934114,47.87687968,-122.5386432
61830,138,6,8/22/1983,W,1130970,847035,47.63762566,-122.5664234
61831,273,6,7/21/1977,W,1126438,876259,47.71737784,-122.5879347
61832,273,6,10/10/1979,W,1127046,898598,47.77863257,-122.5878675
61835,102,6,2/16/1982,W,1103199,851816,47.64867785,-122.6795483
61836,80,6,3/5/1987,W,1108957,886668,47.74460909,-122.6600705
61839,89,6,9/18/1989,W,1119807,875095,47.71370418,-122.6147322
61841,53,6,10/31/1990,W,1128921,833874,47.60141351,-122.5733278
61846,136,6,1/7/1983,W,1111920,874032,47.71020755,-122.6466363
61847,178,6,12/15/1989,W,1090265,856077,47.65936197,-122.7324844
61848,80,6,6/23/1989,W,1130970,847035,47.63762566,-122.5664234
61854,162,6,8/8/1979,W,1134087,868058,47.69545654,-122.5560082
61862,75,6,7/25/1978,W,1132254,806510,47.52666567,-122.5569319
61864,247,6,2/3/1977,W,1092875,857304,47.66292603,-122.722039
61868,198,6,12/29/1986,W,1130589,816449,47.55378315,-122.5647213
61872,22,36,12/23/1994,W,1147043,857151,47.6664824,-122.5022977
61876,162,6,7/9/1990,W,1108164,879462,47.72480489,-122.6624892
61877,164,6,7/15/1990,W,1108164,879462,47.72480489,-122.6624892
61881,103,6,5/13/1980,W,1103532,904495,47.79304509,-122.6841145
61886,28,6,10/3/1978,W,1115696,918661,47.8327717,-122.6362147
61887,85,6,8/24/1977,W,1134802,841673,47.62320642,-122.5503218
61889,38,6,3/9/1979,W,1133838,857570,47.6666995,-122.555909
61895,84,6,1/13/1987,W,1069096,851317,47.64464587,-122.817771
61897,160,6,8/7/1986,W,1099574,862480,47.6776228,-122.6954517
61901,154,6,1/5/1977,W,1133544,844340,47.630425,-122.5557026
61902,140,6,2/14/1986,W,1058376,827118,47.57746904,-122.8583006
61905,201,6,2/25/1991,W,1131361,907772,47.80408133,-122.5713061
61907,148,6,7/30/1979,W,1105971,896588,47.771565,-122.6733114
61910,30,6,8/27/1979,W,1133838,857570,47.6666995,-122.555909
61918,70,6,8/22/1983,W,1115254,856747,47.66309238,-122.6312044
61921,44,6,11/13/1978,W,1134562,859518,47.67208914,-122.5531778
61922,65,6,7/22/1985,W,1117015,918643,47.83282016,-122.6308455
61924,75,6,4/16/1990,W,1144724,910064,47.81131065,-122.5171956
61927,273,6,7/20/1990,W,1128323,897201,47.77489726,-122.5825264
61929,53,4,12/18/1983,W,1096761,857223,47.66300306,-122.7062679
61930,51,6,5/10/1989,W,1096761,857223,47.66300306,-122.7062679
61932,490,6,7/9/1997,W,1145888,863778,47.68456161,-122.5076676
61934,402,6,6/25/1985,W,1061273,816317,47.54811022,-122.8452687
61943,52,6,4/26/1991,W,1099832,867749,47.6920799,-122.695
61944,141,6,10/17/1991,W,1107864,870188,47.69937102,-122.6626746
61945,74,6,3/23/1991,W,1099832,867749,47.6920799,-122.695
61947,118,6,8/19/1978,W,1098398,865140,47.68482157,-122.7005241
61950,66,6,3/6/1987,W,1128374,849749,47.64487579,-122.5772383
61952,63,6,6/27/1986,W,1118485,875129,47.71370008,-122.6201033
61955,91,6,4/26/1976,W,1111516,908257,47.80395415,-122.6520683
61956,327,12,4/13/1988,W,1082078,806155,47.52192937,-122.7598862
61959,55,12,4/22/1988,W,1089881,808532,47.52905144,-122.7285921
61960,273,16,4/17/1989,W,1101420,805537,47.52172852,-122.6815705
61961,182,12,7/23/1988,W,1084697,806061,47.52187698,-122.7492806
61962,169,6,6/21/1988,W,1132821,870755,47.70275623,-122.5614327
61964,45,6,3/11/1986,W,1106941,883459,47.73566478,-122.6679019
61965,169,6,2/11/1987,W,1110295,912243,47.81478408,-122.6574775
61966,45,6,3/11/1986,W,1110295,912243,47.81478408,-122.6574775
61968,463,5,5/14/1987,W,1112906,864749,47.68484467,-122.6416098
61973,73,6,12/26/1986,W,1130177,831145,47.5940256,-122.5679491
61975,298,6,4/27/1992,W,1051840,845213,47.62651053,-122.886985
61981,208,6,1/31/1989,W,1129401,843098,47.62672444,-122.5723652
61982,208,6,12/12/1990,W,1144874,913964,47.82200732,-122.5169912
61983,242,6,1/16/1992,W,1074838,875120,47.7103257,-122.7973014
61985,53,6,8/20/1986,W,1089668,870761,47.69955032,-122.7365948
61992,580,6,11/13/1996,W,1142098,870464,47.70261728,-122.5237436
61994,75,6,6/24/1982,W,1129817,855002,47.65937423,-122.5719467
62000,251,6,2/28/1992,W,1110543,871441,47.70300516,-122.6519395
62008,50,6,4/14/1975,W,1134832,842994,47.62682847,-122.5503394
62020,152,6,4/21/1975,W,1082214,851016,47.64486548,-122.7645476
62027,118,6,8/14/1987,W,1137616,849549,47.64498882,-122.5397415
62032,128,6,7/8/1986,W,1054480,845130,47.62650159,-122.8762748
62037,61,6,2/11/1987,W,1128061,819134,47.56095917,-122.5752406
62043,293,6,4/12/1978,W,1143445,911402,47.81488706,-122.5225378
62044,63,6,12/2/1977,W,1144330,909205,47.80892932,-122.5187088
62045,357,6,11/1/1989,W,1129404,844423,47.6303555,-122.5724942
62046,117,6,4/4/1989,W,1082138,808779,47.52912441,-122.7599477
62048,52,6,11/7/1990,W,1091753,862662,47.67752054,-122.7272037
62052,71,6,11/6/1980,W,1100774,859830,47.67045301,-122.6902844
62056,78,6,6/24/1981,W,1127207,856371,47.66293718,-122.5826795
62057,87,6,7/28/1976,W,1150055,910017,47.8115535,-122.4955059
62059,117,6,1/19/1988,W,1123114,900078,47.78240146,-122.6040118
62060,145,6,6/12/1986,W,1105183,868920,47.69569463,-122.6734147
62061,158,6,7/24/1979,W,1101014,865087,47.68487589,-122.689903
62062,143,6,10/21/1981,W,1128395,851072,47.64850263,-122.5772945
62063,223,6,1/25/1990,W,1130882,894464,47.76758243,-122.5718322
62075,125,6,4/24/1985,W,1132145,821672,47.56820754,-122.5589746
62076,113,6,6/27/1986,W,1114337,914746,47.82194395,-122.6413121
62078,113,6,5/24/1984,W,1154608,885891,47.74575925,-122.4745282
62079,301,8,10/30/1984,W,1117836,898857,47.7786681,-122.6253348
62084,115,6,6/10/1979,W,1134765,840350,47.61957837,-122.5503323
62085,203,6,9/6/1986,W,1130408,876114,47.71726744,-122.5717993
62088,201,6,2/14/1979,W,1128861,831151,47.59394735,-122.5732809
62089,204,6,6/26/1986,W,1139961,928839,47.86241856,-122.538544
62091,28,6,9/5/1989,W,1142525,837883,47.61336663,-122.5186247
62093,77,6,1/8/1986,W,1141891,903483,47.79307923,-122.5280309
62097,346,6,3/26/1977,W,1122553,925208,47.85121557,-122.6090247
62101,104,6,2/22/1991,W,1132145,821672,47.56820754,-122.5589746
62102,90,6,1/6/1977,W,1145831,916253,47.82834625,-122.5133354
62103,70,,4/2/1986,W,1087348,846878,47.63392914,-122.7432537
62109,90,12,9/4/1973,W,1133510,822953,47.57181547,-122.5535827
62112,165,6,7/10/1978,W,1053357,823180,47.5662657,-122.8781433
62126,510,6,11/15/1991,W,1108634,897786,47.77504808,-122.6626213
62129,474,8,10/1/1985,W,1076857,847191,47.63396126,-122.7858185
62130,172,6,2/25/1982,W,1111920,874032,47.71020755,-122.6466363
62132,69,6,6/29/1983,W,1118365,866026,47.68874796,-122.6195971
62133,10,6,3/27/1978,W,1129931,948236,47.91484634,-122.5814658
62134,151,,4/30/1986,W,1088972,872119,47.70321712,-122.7395763
62140,99,6,9/4/1987,W,1100250,808257,47.52909332,-122.6866088
62141,91,8,8/6/1983,W,1128861,831151,47.59394735,-122.5732809
62142,213,6,8/3/1988,W,1069117,852619,47.64821504,-122.8178411
62146,99,6,7/21/1989,W,1063906,851498,47.64472192,-122.8388356
62148,271,6,3/6/1979,W,1112758,905600,47.79676688,-122.646723
62149,99,6,10/23/1978,W,1117581,889674,47.75348769,-122.6253653
62151,70,6,5/1/1981,W,1064105,858076,47.6627616,-122.8388199
62152,95,6,12/28/1975,W,1127807,877534,47.72097069,-122.5825127
62153,110,6,4/10/1986,W,1029990,822626,47.56277838,-122.9726704
62155,541,6,9/12/1978,W,1129026,897833,47.77667981,-122.5797366
62157,370,8,7/16/1978,W,1106915,882151,47.73207887,-122.6678614
62159,192,6,4/21/1981,W,1081100,857688,47.66305927,-122.7698432
62162,94,6,11/1/1979,W,1143123,858579,47.67012166,-122.5183479
62166,117,6,9/13/1979,W,1127584,870952,47.70291898,-122.5827123
62171,5,36,6/20/1991,W,1121384,816666,47.55371139,-122.602006
62172,37,6,4/19/1979,W,1153616,895216,47.77124313,-122.4795094
62178,253,6,12/26/1984,W,1138752,934172,47.8769449,-122.5440293
62179,89,6,2/9/1977,W,1129044,809937,47.53582682,-122.5702834
62183,377,6,4/7/1978,W,1076817,845873,47.6303467,-122.7858258
62184,137,6,8/2/1978,W,1065305,854135,47.6520608,-122.8334798
62185,108,6,9/10/1985,W,1065264,852814,47.64843797,-122.8334875
62187,122,6,8/9/1985,W,1079498,848441,47.63759561,-122.7752587
62188,86,6,8/2/1985,W,1079498,848441,47.63759561,-122.7752587
62189,279,6,3/9/1990,W,1057081,843714,47.62283607,-122.8655606
62195,162,6,8/28/1979,W,1139341,907550,47.80404286,-122.5388274
62198,203,6,11/29/1992,W,1066379,809556,47.52999845,-122.8237973
62201,365,6,6/17/1982,W,1143809,836902,47.61076831,-122.5133197
62207,121,6,1/16/1992,W,1125887,856392,47.66289907,-122.588036
62208,69,,12/2/1981,W,1123695,871058,47.70292692,-122.5985103
62220,58,6,2/22/1979,W,1135279,861483,47.67752478,-122.5504762
62227,333,6,5/18/1977,W,1106827,878213,47.72128199,-122.6677791
62229,350,6,10/13/1991,W,1059799,846245,47.62999388,-122.8548513
62244,90,6,10/10/1973,W,1136719,908942,47.80767075,-122.5496384
62248,60,6,2/6/1987,W,1091667,860011,47.67025,-122.7272488
62252,153,6,5/29/1979,W,1129150,854358,47.65756147,-122.5745834
62253,158,6,5/29/1979,W,1127207,856371,47.66293718,-122.5826795
62254,108,6,7/14/1982,W,1127189,855052,47.65932154,-122.5826112
62260,234,6,2/24/1987,W,1098802,875768,47.71397363,-122.700088
62263,35,6,4/19/1978,W,1111865,834248,47.60118905,-122.6424714
62264,175,6,1/14/1988,W,1119911,879036,47.72451054,-122.6147391
62265,69,6,6/26/1987,W,1132334,849657,47.64490842,-122.5611711
62266,80,6,9/4/1984,W,1131488,831138,47.5941005,-122.5626374
62271,100,6,3/3/1989,W,1131631,873456,47.71007206,-122.5665506
62272,195,6,10/1/1975,W,1117541,888359,47.74988158,-122.6253838
